keyword,age_code,gender,period,ratio
써마지,8,m,2022-12-01,29.89439
써마지,8,m,2023-01-01,29.16328
써마지,8,m,2023-02-01,28.26969
써마지,8,m,2023-03-01,27.13241
써마지,8,m,2023-04-01,28.43216
써마지,8,m,2023-05-01,26.56376
써마지,8,m,2023-06-01,27.61982
써마지,8,m,2023-07-01,26.23883
써마지,8,m,2023-08-01,34.19983
써마지,8,m,2023-09-01,30.05686
써마지,8,m,2023-10-01,28.5134
써마지,8,m,2023-11-01,39.9675
써마지,8,m,2023-12-01,76.19821
써마지,8,m,2024-01-01,42.81072
써마지,8,m,2024-02-01,37.93663
써마지,8,m,2024-03-01,32.33143
써마지,8,m,2024-04-01,34.03736
써마지,8,m,2024-05-01,34.44354
써마지,8,m,2024-06-01,33.22502
써마지,8,m,2024-07-01,34.52477
써마지,8,m,2024-08-01,40.04874
써마지,8,m,2024-09-01,41.51096
써마지,8,m,2024-10-01,33.54995
써마지,8,m,2024-11-01,42.48578
써마지,8,m,2024-12-01,53.37124
써마지,8,m,2025-01-01,67.83103
써마지,8,m,2025-02-01,100.0
써마지,8,m,2025-03-01,70.02437
써마지,8,m,2025-04-01,98.78147
써마지,8,m,2025-05-01,68.88708
써마지,8,m,2025-06-01,58.6515
써마지,8,m,2025-07-01,54.75223
써마지,8,m,2025-08-01,46.95369
써마지,8,m,2025-09-01,43.86677
써마지,8,m,2025-10-01,38.34281
써마지,8,m,2025-11-01,49.63444
써마지,8,m,2025-12-01,52.88383
써마지,9,all,2016-01-01,1.14855
써마지,9,all,2016-02-01,1.65693
써마지,9,all,2016-03-01,2.54189
써마지,9,all,2016-04-01,1.28977
써마지,9,all,2016-05-01,6.67482
써마지,9,all,2016-06-01,2.30653
써마지,9,all,2016-07-01,2.68311
써마지,9,all,2016-08-01,1.48747
써마지,9,all,2016-09-01,1.56279
써마지,9,all,2016-10-01,1.43099
써마지,9,all,2016-11-01,1.71342
써마지,9,all,2016-12-01,1.54396
써마지,9,all,2017-01-01,1.74166
써마지,9,all,2017-02-01,2.24063
써마지,9,all,2017-03-01,1.96761
써마지,9,all,2017-04-01,1.61928
써마지,9,all,2017-05-01,1.5063
써마지,9,all,2017-06-01,1.4404
써마지,9,all,2017-07-01,1.66635
써마지,9,all,2017-08-01,1.69459
써마지,9,all,2017-09-01,1.81698
써마지,9,all,2017-10-01,1.70401
써마지,9,all,2017-11-01,1.43099
써마지,9,all,2017-12-01,1.10148
써마지,9,all,2018-01-01,2.12765
써마지,9,all,2018-02-01,1.82639
써마지,9,all,2018-03-01,2.50423
써마지,9,all,2018-04-01,2.06175
써마지,9,all,2018-05-01,1.88288
써마지,9,all,2018-06-01,1.56279
써마지,9,all,2018-07-01,1.4404
써마지,9,all,2018-08-01,1.28036
써마지,9,all,2018-09-01,1.77932
써마지,9,all,2018-10-01,2.73959
써마지,9,all,2018-11-01,3.07851
써마지,9,all,2018-12-01,3.37036
써마지,9,all,2019-01-01,3.76576
써마지,9,all,2019-02-01,5.52626
써마지,9,all,2019-03-01,5.69572
써마지,9,all,2019-04-01,4.90491
써마지,9,all,2019-05-01,5.45095
써마지,9,all,2019-06-01,4.41536
써마지,9,all,2019-07-01,5.59216
써마지,9,all,2019-08-01,5.62982
써마지,9,all,2019-09-01,4.62248
써마지,9,all,2019-10-01,5.99698
써마지,9,all,2019-11-01,7.34324
써마지,9,all,2019-12-01,7.49388
써마지,9,all,2020-01-01,6.52419
써마지,9,all,2020-02-01,7.34324
써마지,9,all,2020-03-01,4.77311
써마지,9,all,2020-04-01,8.48239
써마지,9,all,2020-05-01,8.70834
써마지,9,all,2020-06-01,6.87252
써마지,9,all,2020-07-01,8.1623
써마지,9,all,2020-08-01,12.05987
써마지,9,all,2020-09-01,7.68216
써마지,9,all,2020-10-01,8.00225
써마지,9,all,2020-11-01,6.19469
써마지,9,all,2020-12-01,8.0305
써마지,9,all,2021-01-01,9.4709
써마지,9,all,2021-02-01,8.96253
써마지,9,all,2021-03-01,9.46149
써마지,9,all,2021-04-01,8.82131
써마지,9,all,2021-05-01,9.06608
써마지,9,all,2021-06-01,8.19996
써마지,9,all,2021-07-01,6.58068
써마지,9,all,2021-08-01,7.00433
써마지,9,all,2021-09-01,6.61833
써마지,9,all,2021-10-01,9.0755
써마지,9,all,2021-11-01,10.02636
써마지,9,all,2021-12-01,11.8151
써마지,9,all,2022-01-01,13.39672
써마지,9,all,2022-02-01,10.87365
써마지,9,all,2022-03-01,11.2973
써마지,9,all,2022-04-01,12.78478
써마지,9,all,2022-05-01,14.02749
써마지,9,all,2022-06-01,14.0369
써마지,9,all,2022-07-01,11.02428
써마지,9,all,2022-08-01,11.37262
써마지,9,all,2022-09-01,12.72829
써마지,9,all,2022-10-01,14.56411
써마지,9,all,2022-11-01,14.8842
써마지,9,all,2022-12-01,15.43023
써마지,9,all,2023-01-01,21.18245
써마지,9,all,2023-02-01,19.82677
써마지,9,all,2023-03-01,21.20128
써마지,9,all,2023-04-01,24.53398
써마지,9,all,2023-05-01,18.17925
써마지,9,all,2023-06-01,14.95951
써마지,9,all,2023-07-01,18.97947
써마지,9,all,2023-08-01,21.94501
써마지,9,all,2023-09-01,18.30163
써마지,9,all,2023-10-01,25.62605
써마지,9,all,2023-11-01,42.99566
써마지,9,all,2023-12-01,100.0
써마지,9,all,2024-01-01,35.52061
써마지,9,all,2024-02-01,41.79062
써마지,9,all,2024-03-01,30.0979
써마지,9,all,2024-04-01,25.51308
써마지,9,all,2024-05-01,26.75578
써마지,9,all,2024-06-01,19.93974
써마지,9,all,2024-07-01,22.88646
써마지,9,all,2024-08-01,26.31331
써마지,9,all,2024-09-01,25.39069
써마지,9,all,2024-10-01,23.28186
써마지,9,all,2024-11-01,28.57277
써마지,9,all,2024-12-01,44.01242
써마지,9,all,2025-01-01,42.88269
써마지,9,all,2025-02-01,77.08529
써마지,9,all,2025-03-01,39.93598
써마지,9,all,2025-04-01,48.94558
써마지,9,all,2025-05-01,47.89116
써마지,9,all,2025-06-01,29.74957
써마지,9,all,2025-07-01,28.26209
써마지,9,all,2025-08-01,24.43042
써마지,9,all,2025-09-01,21.46488
써마지,9,all,2025-10-01,20.23159
써마지,9,all,2025-11-01,25.29655
써마지,9,all,2025-12-01,23.96912
써마지,9,f,2016-01-01,0.97723
써마지,9,f,2016-02-01,1.18879
써마지,9,f,2016-03-01,1.89401
써마지,9,f,2016-04-01,0.97723
써마지,9,f,2016-05-01,3.61676
써마지,9,f,2016-06-01,1.31976
써마지,9,f,2016-07-01,1.16864
써마지,9,f,2016-08-01,1.19887
써마지,9,f,2016-09-01,1.22909
써마지,9,f,2016-10-01,1.09812
써마지,9,f,2016-11-01,1.4608
써마지,9,f,2016-12-01,1.1082
써마지,9,f,2017-01-01,1.36006
써마지,9,f,2017-02-01,1.98468
써마지,9,f,2017-03-01,1.75297
써마지,9,f,2017-04-01,1.31976
써마지,9,f,2017-05-01,1.16864
써마지,9,f,2017-06-01,1.16864
써마지,9,f,2017-07-01,1.36006
써마지,9,f,2017-08-01,1.34998
써마지,9,f,2017-09-01,1.51118
써마지,9,f,2017-10-01,1.33991
써마지,9,f,2017-11-01,1.14849
써마지,9,f,2017-12-01,0.9873
써마지,9,f,2018-01-01,1.87386
써마지,9,f,2018-02-01,1.60185
써마지,9,f,2018-03-01,2.29699
써마지,9,f,2018-04-01,1.76304
써마지,9,f,2018-05-01,1.68245
써마지,9,f,2018-06-01,1.38021
써마지,9,f,2018-07-01,1.32984
써마지,9,f,2018-08-01,1.15857
써마지,9,f,2018-09-01,1.5011
써마지,9,f,2018-10-01,2.26677
써마지,9,f,2018-11-01,2.72012
써마지,9,f,2018-12-01,3.04251
써마지,9,f,2019-01-01,3.40519
써마지,9,f,2019-02-01,4.54362
써마지,9,f,2019-03-01,4.3925
써마지,9,f,2019-04-01,4.03989
써마지,9,f,2019-05-01,4.61414
써마지,9,f,2019-06-01,3.7578
써마지,9,f,2019-07-01,4.88615
써마지,9,f,2019-08-01,4.56377
써마지,9,f,2019-09-01,4.02982
써마지,9,f,2019-10-01,5.49063
써마지,9,f,2019-11-01,7.02196
써마지,9,f,2019-12-01,6.98166
써마지,9,f,2020-01-01,6.0145
써마지,9,f,2020-02-01,6.33689
써마지,9,f,2020-03-01,4.10034
써마지,9,f,2020-04-01,7.96897
써마지,9,f,2020-05-01,8.25105
써마지,9,f,2020-06-01,6.04473
써마지,9,f,2020-07-01,7.30404
써마지,9,f,2020-08-01,9.09732
써마지,9,f,2020-09-01,6.91114
써마지,9,f,2020-10-01,7.02196
써마지,9,f,2020-11-01,5.70219
써마지,9,f,2020-12-01,7.40479
써마지,9,f,2021-01-01,8.785
써마지,9,f,2021-02-01,8.24098
써마지,9,f,2021-03-01,8.37195
써마지,9,f,2021-04-01,8.24098
써마지,9,f,2021-05-01,8.40217
써마지,9,f,2021-06-01,7.77755
써마지,9,f,2021-07-01,5.83316
써마지,9,f,2021-08-01,6.5283
써마지,9,f,2021-09-01,6.0145
써마지,9,f,2021-10-01,8.30143
써마지,9,f,2021-11-01,9.22828
써마지,9,f,2021-12-01,10.91073
써마지,9,f,2022-01-01,12.83497
써마지,9,f,2022-02-01,10.46745
써마지,9,f,2022-03-01,10.69917
써마지,9,f,2022-04-01,12.1499
써마지,9,f,2022-05-01,13.48982
써마지,9,f,2022-06-01,13.43945
써마지,9,f,2022-07-01,10.35663
써마지,9,f,2022-08-01,11.00141
써마지,9,f,2022-09-01,12.22043
써마지,9,f,2022-10-01,13.99355
써마지,9,f,2022-11-01,13.95325
써마지,9,f,2022-12-01,14.09429
써마지,9,f,2023-01-01,20.33044
써마지,9,f,2023-02-01,18.84948
써마지,9,f,2023-03-01,20.49163
써마지,9,f,2023-04-01,23.69534
써마지,9,f,2023-05-01,17.40882
써마지,9,f,2023-06-01,14.12452
써마지,9,f,2023-07-01,18.3659
써마지,9,f,2023-08-01,20.7838
써마지,9,f,2023-09-01,17.48942
써마지,9,f,2023-10-01,24.64235
써마지,9,f,2023-11-01,42.41386
써마지,9,f,2023-12-01,100.0
써마지,9,f,2024-01-01,35.05943
써마지,9,f,2024-02-01,40.87245
써마지,9,f,2024-03-01,28.99455
써마지,9,f,2024-04-01,24.42071
써마지,9,f,2024-05-01,25.22667
써마지,9,f,2024-06-01,18.83941
써마지,9,f,2024-07-01,21.46886
써마지,9,f,2024-08-01,24.99496
써마지,9,f,2024-09-01,23.95728
써마지,9,f,2024-10-01,21.74088
써마지,9,f,2024-11-01,27.30203
써마지,9,f,2024-12-01,42.82691
써마지,9,f,2025-01-01,41.9202
써마지,9,f,2025-02-01,74.49123
써마지,9,f,2025-03-01,37.64859
써마지,9,f,2025-04-01,45.68809
써마지,9,f,2025-05-01,44.8519
써마지,9,f,2025-06-01,27.16099
써마지,9,f,2025-07-01,25.82107
써마지,9,f,2025-08-01,22.46625
써마지,9,f,2025-09-01,19.43381
써마지,9,f,2025-10-01,18.3256
써마지,9,f,2025-11-01,23.20169
써마지,9,f,2025-12-01,21.68043
써마지,9,m,2016-01-01,3.14861
써마지,9,m,2016-02-01,7.30478
써마지,9,m,2016-03-01,10.32745
써마지,9,m,2016-04-01,5.03778
써마지,9,m,2016-05-01,44.0806
써마지,9,m,2016-06-01,14.35768
써마지,9,m,2016-07-01,21.28463
써마지,9,m,2016-08-01,4.91183
써마지,9,m,2016-09-01,5.54156
써마지,9,m,2016-10-01,5.41561
써마지,9,m,2016-11-01,4.65994
써마지,9,m,2016-12-01,6.801
써마지,9,m,2017-01-01,6.29722
써마지,9,m,2017-02-01,5.16372
써마지,9,m,2017-03-01,4.40806
써마지,9,m,2017-04-01,5.16372
써마지,9,m,2017-05-01,5.54156
써마지,9,m,2017-06-01,4.65994
써마지,9,m,2017-07-01,5.28967
써마지,9,m,2017-08-01,5.79345
써마지,9,m,2017-09-01,5.41561
써마지,9,m,2017-10-01,6.04534
써마지,9,m,2017-11-01,4.78589
써마지,9,m,2017-12-01,2.39294
써마지,9,m,2018-01-01,5.03778
써마지,9,m,2018-02-01,4.40806
써마지,9,m,2018-03-01,4.78589
써마지,9,m,2018-04-01,5.54156
써마지,9,m,2018-05-01,4.15617
써마지,9,m,2018-06-01,3.65239
써마지,9,m,2018-07-01,2.64483
써마지,9,m,2018-08-01,2.64483
써마지,9,m,2018-09-01,5.03778
써마지,9,m,2018-10-01,8.31234
써마지,9,m,2018-11-01,7.17884
써마지,9,m,2018-12-01,7.05289
써마지,9,m,2019-01-01,7.80856
써마지,9,m,2019-02-01,17.12846
써마지,9,m,2019-03-01,21.28463
써마지,9,m,2019-04-01,15.11335
써마지,9,m,2019-05-01,15.23929
써마지,9,m,2019-06-01,12.09068
써마지,9,m,2019-07-01,13.72795
써마지,9,m,2019-08-01,18.26196
써마지,9,m,2019-09-01,11.46095
써마지,9,m,2019-10-01,11.5869
써마지,9,m,2019-11-01,10.4534
써마지,9,m,2019-12-01,12.97229
써마지,9,m,2020-01-01,12.09068
써마지,9,m,2020-02-01,19.01763
써마지,9,m,2020-03-01,12.59445
써마지,9,m,2020-04-01,13.8539
써마지,9,m,2020-05-01,13.35012
써마지,9,m,2020-06-01,16.37279
써마지,9,m,2020-07-01,17.88413
써마지,9,m,2020-08-01,47.60705
써마지,9,m,2020-09-01,16.37279
써마지,9,m,2020-10-01,19.26952
써마지,9,m,2020-11-01,11.5869
써마지,9,m,2020-12-01,14.86146
써마지,9,m,2021-01-01,16.87657
써마지,9,m,2021-02-01,16.87657
써마지,9,m,2021-03-01,21.91435
써마지,9,m,2021-04-01,14.9874
써마지,9,m,2021-05-01,16.24685
써마지,9,m,2021-06-01,12.46851
써마지,9,m,2021-07-01,15.11335
써마지,9,m,2021-08-01,12.09068
써마지,9,m,2021-09-01,13.35012
써마지,9,m,2021-10-01,17.63224
써마지,9,m,2021-11-01,18.76574
써마지,9,m,2021-12-01,21.66246
써마지,9,m,2022-01-01,18.76574
써마지,9,m,2022-02-01,14.60957
써마지,9,m,2022-03-01,17.38035
써마지,9,m,2022-04-01,19.14357
써마지,9,m,2022-05-01,19.01763
써마지,9,m,2022-06-01,19.77329
써마지,9,m,2022-07-01,18.01007
써마지,9,m,2022-08-01,14.60957
써마지,9,m,2022-09-01,17.50629
써마지,9,m,2022-10-01,19.89924
써마지,9,m,2022-11-01,24.68513
써마지,9,m,2022-12-01,30.2267
써마지,9,m,2023-01-01,29.21914
써마지,9,m,2023-02-01,29.59697
써마지,9,m,2023-03-01,27.45591
써마지,9,m,2023-04-01,31.98992
써마지,9,m,2023-05-01,25.56675
써마지,9,m,2023-06-01,23.55163
써마지,9,m,2023-07-01,24.3073
써마지,9,m,2023-08-01,33.75314
써마지,9,m,2023-09-01,26.19647
써마지,9,m,2023-10-01,34.7607
써마지,9,m,2023-11-01,44.96221
써마지,9,m,2023-12-01,87.65743
써마지,9,m,2024-01-01,36.90176
써마지,9,m,2024-02-01,48.11083
써마지,9,m,2024-03-01,40.17632
써마지,9,m,2024-04-01,36.02015
써마지,9,m,2024-05-01,42.56926
써마지,9,m,2024-06-01,31.23425
써마지,9,m,2024-07-01,37.78337
써마지,9,m,2024-08-01,39.54659
써마지,9,m,2024-09-01,40.17632
써마지,9,m,2024-10-01,39.67254
써마지,9,m,2024-11-01,40.93198
써마지,9,m,2024-12-01,53.4005
써마지,9,m,2025-01-01,49.62216
써마지,9,m,2025-02-01,100.0
써마지,9,m,2025-03-01,63.60201
써마지,9,m,2025-04-01,83.6272
써마지,9,m,2025-05-01,79.97481
써마지,9,m,2025-06-01,58.43828
써마지,9,m,2025-07-01,55.28967
써마지,9,m,2025-08-01,45.96977
써마지,9,m,2025-09-01,44.20654
써마지,9,m,2025-10-01,41.56171
써마지,9,m,2025-11-01,48.36272
써마지,9,m,2025-12-01,49.62216
써마지,10,all,2016-01-01,2.10333
써마지,10,all,2016-02-01,2.05761
써마지,10,all,2016-03-01,3.84087
써마지,10,all,2016-04-01,2.26337
써마지,10,all,2016-05-01,9.94513
써마지,10,all,2016-06-01,9.62505
써마지,10,all,2016-07-01,20.41609
써마지,10,all,2016-08-01,14.5176
써마지,10,all,2016-09-01,10.42524
써마지,10,all,2016-10-01,9.41929
써마지,10,all,2016-11-01,10.2652
써마지,10,all,2016-12-01,7.29309
써마지,10,all,2017-01-01,2.72062
써마지,10,all,2017-02-01,2.90352
써마지,10,all,2017-03-01,2.9721
써마지,10,all,2017-04-01,1.96616
써마지,10,all,2017-05-01,1.50891
써마지,10,all,2017-06-01,2.01188
써마지,10,all,2017-07-01,1.7604
써마지,10,all,2017-08-01,1.96616
써마지,10,all,2017-09-01,2.10333
써마지,10,all,2017-10-01,1.71467
써마지,10,all,2017-11-01,1.85185
써마지,10,all,2017-12-01,1.41746
써마지,10,all,2018-01-01,1.98902
써마지,10,all,2018-02-01,2.24051
써마지,10,all,2018-03-01,2.72062
써마지,10,all,2018-04-01,2.33196
써마지,10,all,2018-05-01,2.33196
써마지,10,all,2018-06-01,2.01188
써마지,10,all,2018-07-01,1.62322
써마지,10,all,2018-08-01,1.18884
써마지,10,all,2018-09-01,1.80612
써마지,10,all,2018-10-01,2.37768
써마지,10,all,2018-11-01,3.47508
써마지,10,all,2018-12-01,3.13214
써마지,10,all,2019-01-01,4.2524
써마지,10,all,2019-02-01,6.95016
써마지,10,all,2019-03-01,5.96707
써마지,10,all,2019-04-01,4.70964
써마지,10,all,2019-05-01,5.14403
써마지,10,all,2019-06-01,4.20667
써마지,10,all,2019-07-01,7.17878
써마지,10,all,2019-08-01,7.49885
써마지,10,all,2019-09-01,5.0983
써마지,10,all,2019-10-01,4.84682
써마지,10,all,2019-11-01,8.09327
써마지,10,all,2019-12-01,7.91037
써마지,10,all,2020-01-01,6.60722
써마지,10,all,2020-02-01,7.43026
써마지,10,all,2020-03-01,4.82395
써마지,10,all,2020-04-01,8.00182
써마지,10,all,2020-05-01,8.29903
써마지,10,all,2020-06-01,5.78417
써마지,10,all,2020-07-01,8.25331
써마지,10,all,2020-08-01,15.38637
써마지,10,all,2020-09-01,6.51577
써마지,10,all,2020-10-01,6.03566
써마지,10,all,2020-11-01,6.72153
써마지,10,all,2020-12-01,5.39551
써마지,10,all,2021-01-01,10.2652
써마지,10,all,2021-02-01,7.45313
써마지,10,all,2021-03-01,7.29309
써마지,10,all,2021-04-01,7.33882
써마지,10,all,2021-05-01,7.81893
써마지,10,all,2021-06-01,6.21856
써마지,10,all,2021-07-01,5.89849
써마지,10,all,2021-08-01,6.95016
써마지,10,all,2021-09-01,5.50983
써마지,10,all,2021-10-01,8.75628
써마지,10,all,2021-11-01,9.99085
써마지,10,all,2021-12-01,10.05944
써마지,10,all,2022-01-01,11.88843
써마지,10,all,2022-02-01,11.06538
써마지,10,all,2022-03-01,9.80795
써마지,10,all,2022-04-01,12.07133
써마지,10,all,2022-05-01,12.73433
써마지,10,all,2022-06-01,13.30589
써마지,10,all,2022-07-01,9.8994
써마지,10,all,2022-08-01,10.10516
써마지,10,all,2022-09-01,12.52857
써마지,10,all,2022-10-01,12.7572
써마지,10,all,2022-11-01,13.80887
써마지,10,all,2022-12-01,14.76909
써마지,10,all,2023-01-01,20.73616
써마지,10,all,2023-02-01,19.47873
써마지,10,all,2023-03-01,19.73022
써마지,10,all,2023-04-01,22.15363
써마지,10,all,2023-05-01,17.1925
써마지,10,all,2023-06-01,15.9122
써마지,10,all,2023-07-01,18.79286
써마지,10,all,2023-08-01,21.37631
써마지,10,all,2023-09-01,17.03246
써마지,10,all,2023-10-01,27.68632
써마지,10,all,2023-11-01,45.1989
써마지,10,all,2023-12-01,100.0
써마지,10,all,2024-01-01,34.59076
써마지,10,all,2024-02-01,41.58664
써마지,10,all,2024-03-01,31.93872
써마지,10,all,2024-04-01,26.20027
써마지,10,all,2024-05-01,25.65157
써마지,10,all,2024-06-01,18.67855
써마지,10,all,2024-07-01,22.31367
써마지,10,all,2024-08-01,24.57704
써마지,10,all,2024-09-01,25.85733
써마지,10,all,2024-10-01,25.10288
써마지,10,all,2024-11-01,34.97942
써마지,10,all,2024-12-01,50.02286
써마지,10,all,2025-01-01,48.21673
써마지,10,all,2025-02-01,91.72382
써마지,10,all,2025-03-01,49.72565
써마지,10,all,2025-04-01,58.66483
써마지,10,all,2025-05-01,63.46593
써마지,10,all,2025-06-01,35.43667
써마지,10,all,2025-07-01,32.30452
써마지,10,all,2025-08-01,27.96067
써마지,10,all,2025-09-01,25.08001
써마지,10,all,2025-10-01,23.98262
써마지,10,all,2025-11-01,33.97347
써마지,10,all,2025-12-01,31.22999
써마지,10,f,2016-01-01,1.51252
써마지,10,f,2016-02-01,1.01661
써마지,10,f,2016-03-01,2.55393
써마지,10,f,2016-04-01,1.46293
써마지,10,f,2016-05-01,6.32283
써마지,10,f,2016-06-01,9.05033
써마지,10,f,2016-07-01,21.29928
써마지,10,f,2016-08-01,15.1996
써마지,10,f,2016-09-01,10.78601
써마지,10,f,2016-10-01,9.27349
써마지,10,f,2016-11-01,10.09174
써마지,10,f,2016-12-01,7.14108
써마지,10,f,2017-01-01,2.28118
써마지,10,f,2017-02-01,2.55393
써마지,10,f,2017-03-01,2.87627
써마지,10,f,2017-04-01,1.73568
써마지,10,f,2017-05-01,1.28936
써마지,10,f,2017-06-01,1.73568
써마지,10,f,2017-07-01,1.23977
써마지,10,f,2017-08-01,1.73568
써마지,10,f,2017-09-01,1.48772
써마지,10,f,2017-10-01,1.41333
써마지,10,f,2017-11-01,1.51252
써마지,10,f,2017-12-01,1.0662
써마지,10,f,2018-01-01,1.6117
써마지,10,f,2018-02-01,1.78527
써마지,10,f,2018-03-01,2.38036
써마지,10,f,2018-04-01,2.20679
써마지,10,f,2018-05-01,1.85965
써마지,10,f,2018-06-01,1.71088
써마지,10,f,2018-07-01,1.33895
써마지,10,f,2018-08-01,1.0414
써마지,10,f,2018-09-01,1.48772
써마지,10,f,2018-10-01,2.1324
써마지,10,f,2018-11-01,3.17381
써마지,10,f,2018-12-01,2.85147
써마지,10,f,2019-01-01,3.66972
써마지,10,f,2019-02-01,5.30622
써마지,10,f,2019-03-01,4.04165
써마지,10,f,2019-04-01,3.54574
써마지,10,f,2019-05-01,4.14083
써마지,10,f,2019-06-01,2.6779
써마지,10,f,2019-07-01,5.18224
써마지,10,f,2019-08-01,5.3806
써마지,10,f,2019-09-01,4.41358
써마지,10,f,2019-10-01,3.84329
써마지,10,f,2019-11-01,7.14108
써마지,10,f,2019-12-01,7.14108
써마지,10,f,2020-01-01,5.9261
써마지,10,f,2020-02-01,6.42201
써마지,10,f,2020-03-01,4.43838
써마지,10,f,2020-04-01,6.94272
써마지,10,f,2020-05-01,7.28985
써마지,10,f,2020-06-01,5.05826
써마지,10,f,2020-07-01,7.0171
써마지,10,f,2020-08-01,10.66203
써마지,10,f,2020-09-01,5.85172
써마지,10,f,2020-10-01,5.18224
써마지,10,f,2020-11-01,6.32283
써마지,10,f,2020-12-01,5.10786
써마지,10,f,2021-01-01,10.04215
써마지,10,f,2021-02-01,6.71956
써마지,10,f,2021-03-01,6.32283
써마지,10,f,2021-04-01,6.57079
써마지,10,f,2021-05-01,6.94272
써마지,10,f,2021-06-01,5.75254
써마지,10,f,2021-07-01,5.45499
써마지,10,f,2021-08-01,6.19885
써마지,10,f,2021-09-01,5.00867
써마지,10,f,2021-10-01,8.15769
써마지,10,f,2021-11-01,9.00074
써마지,10,f,2021-12-01,8.48003
써마지,10,f,2022-01-01,11.08356
써마지,10,f,2022-02-01,10.11653
써마지,10,f,2022-03-01,9.12472
써마지,10,f,2022-04-01,11.75303
써마지,10,f,2022-05-01,12.24894
써마지,10,f,2022-06-01,12.54649
써마지,10,f,2022-07-01,8.87676
써마지,10,f,2022-08-01,9.79419
써마지,10,f,2022-09-01,11.97619
써마지,10,f,2022-10-01,12.10017
써마지,10,f,2022-11-01,13.26555
써마지,10,f,2022-12-01,13.63749
써마지,10,f,2023-01-01,19.83635
써마지,10,f,2023-02-01,18.24944
써마지,10,f,2023-03-01,18.37341
써마지,10,f,2023-04-01,21.07612
써마지,10,f,2023-05-01,16.43937
써마지,10,f,2023-06-01,14.95164
써마지,10,f,2023-07-01,17.55516
써마지,10,f,2023-08-01,19.76196
써마지,10,f,2023-09-01,15.91867
써마지,10,f,2023-10-01,26.30795
써마지,10,f,2023-11-01,44.97892
써마지,10,f,2023-12-01,100.0
써마지,10,f,2024-01-01,33.22588
써마지,10,f,2024-02-01,40.86288
써마지,10,f,2024-03-01,30.59757
써마지,10,f,2024-04-01,24.84502
써마지,10,f,2024-05-01,24.64666
써마지,10,f,2024-06-01,17.67914
써마지,10,f,2024-07-01,20.28266
써마지,10,f,2024-08-01,23.03496
써마지,10,f,2024-09-01,24.20034
써마지,10,f,2024-10-01,23.58046
써마지,10,f,2024-11-01,33.77138
써마지,10,f,2024-12-01,48.8718
써마지,10,f,2025-01-01,46.11951
써마지,10,f,2025-02-01,89.21398
써마지,10,f,2025-03-01,47.2601
써마지,10,f,2025-04-01,55.34341
써마지,10,f,2025-05-01,59.757
써마지,10,f,2025-06-01,31.29184
써마지,10,f,2025-07-01,28.96107
써마지,10,f,2025-08-01,25.46491
써마지,10,f,2025-09-01,23.3325
써마지,10,f,2025-10-01,21.57203
써마지,10,f,2025-11-01,30.87031
써마지,10,f,2025-12-01,28.81229
써마지,10,m,2016-01-01,7.48792
써마지,10,m,2016-02-01,11.83574
써마지,10,m,2016-03-01,15.70048
써마지,10,m,2016-04-01,9.66183
써마지,10,m,2016-05-01,43.47826
써마지,10,m,2016-06-01,13.52657
써마지,10,m,2016-07-01,8.21256
써마지,10,m,2016-08-01,5.314
써마지,10,m,2016-09-01,5.07246
써마지,10,m,2016-10-01,9.17874
써마지,10,m,2016-11-01,10.14492
써마지,10,m,2016-12-01,7.48792
써마지,10,m,2017-01-01,6.52173
써마지,10,m,2017-02-01,5.7971
써마지,10,m,2017-03-01,3.38164
써마지,10,m,2017-04-01,3.86473
써마지,10,m,2017-05-01,3.38164
써마지,10,m,2017-06-01,4.34782
써마지,10,m,2017-07-01,6.52173
써마지,10,m,2017-08-01,3.86473
써마지,10,m,2017-09-01,7.72946
써마지,10,m,2017-10-01,4.34782
써마지,10,m,2017-11-01,4.83091
써마지,10,m,2017-12-01,4.58937
써마지,10,m,2018-01-01,5.314
써마지,10,m,2018-02-01,6.28019
써마지,10,m,2018-03-01,5.55555
써마지,10,m,2018-04-01,3.14009
써마지,10,m,2018-05-01,6.52173
써마지,10,m,2018-06-01,4.58937
써마지,10,m,2018-07-01,4.10628
써마지,10,m,2018-08-01,2.41545
써마지,10,m,2018-09-01,4.58937
써마지,10,m,2018-10-01,4.34782
써마지,10,m,2018-11-01,5.7971
써마지,10,m,2018-12-01,5.314
써마지,10,m,2019-01-01,9.17874
써마지,10,m,2019-02-01,21.73913
써마지,10,m,2019-03-01,23.67149
써마지,10,m,2019-04-01,15.21739
써마지,10,m,2019-05-01,14.00966
써마지,10,m,2019-06-01,18.35748
써마지,10,m,2019-07-01,25.36231
써마지,10,m,2019-08-01,26.81159
써마지,10,m,2019-09-01,10.86956
써마지,10,m,2019-10-01,13.76811
써마지,10,m,2019-11-01,15.94202
써마지,10,m,2019-12-01,14.00966
써마지,10,m,2020-01-01,12.07729
써마지,10,m,2020-02-01,15.94202
써마지,10,m,2020-03-01,7.72946
써마지,10,m,2020-04-01,16.90821
써마지,10,m,2020-05-01,16.66666
써마지,10,m,2020-06-01,11.83574
써마지,10,m,2020-07-01,18.84057
써마지,10,m,2020-08-01,58.69565
써마지,10,m,2020-09-01,11.83574
써마지,10,m,2020-10-01,13.28502
써마지,10,m,2020-11-01,9.42028
써마지,10,m,2020-12-01,7.24637
써마지,10,m,2021-01-01,10.62801
써마지,10,m,2021-02-01,13.28502
