keyword,age_group,gender,year,mean_rsv,total_rsv,proportion
써마지,Young,m,2025,48.760891944444445,175.1709459027778,0.278361755102398
울쎄라,Middle,all,2016,16.648205833333332,43.699881319444444,0.38096684317368257
울쎄라,Middle,all,2017,11.8988175,30.449695763888887,0.3907696678569488
울쎄라,Middle,all,2018,14.122619166666667,33.91586263888889,0.41640159110897185
울쎄라,Middle,all,2019,16.281185,44.07375659722222,0.3694076987534603
울쎄라,Middle,all,2020,18.502332499999998,45.0060175,0.4111079701730996
울쎄라,Middle,all,2021,21.702710416666665,53.292401805555556,0.4072383619685955
울쎄라,Middle,all,2022,33.24452,81.67586368055555,0.4070299168187979
울쎄라,Middle,all,2023,52.84911541666667,144.17063375,0.3665733724130672
울쎄라,Middle,all,2024,62.88016666666667,168.7003432638889,0.37273289105468266
울쎄라,Middle,all,2025,70.57005333333333,201.55731694444444,0.3501239965046006
울쎄라,Middle,f,2016,14.556052916666667,37.28076895833333,0.3904440096966661
울쎄라,Middle,f,2017,11.682501250000001,30.008807430555557,0.3893024165333758
울쎄라,Middle,f,2018,13.57765,33.11380194444445,0.4100299332217859
울쎄라,Middle,f,2019,16.232429999999997,45.01616229166666,0.36059115601253566
울쎄라,Middle,f,2020,18.36437625,44.82508006944444,0.40968975898201015
울쎄라,Middle,f,2021,21.69444375,53.386079027777775,0.4063689288496347
울쎄라,Middle,f,2022,33.43499958333333,82.14681409722222,0.4070151709567508
울쎄라,Middle,f,2023,51.13055416666666,139.89018368055554,0.36550494696200553
울쎄라,Middle,f,2024,60.27318625,164.9981590972222,0.3652961134826062
울쎄라,Middle,f,2025,61.97394416666666,185.6202817361111,0.3338748523977166
울쎄라,Middle,m,2016,16.95720916666667,50.38351118055556,0.3365626723770483
울쎄라,Middle,m,2017,6.874827083333333,20.720061041666668,0.33179569642717327
울쎄라,Middle,m,2018,9.035565833333333,23.769540555555555,0.38013211960133947
울쎄라,Middle,m,2019,8.458656249999999,25.345684513888887,0.3337316159429365
울쎄라,Middle,m,2020,10.02655375,28.245282916666667,0.35498153017556217
울쎄라,Middle,m,2021,11.406135416666666,32.588100833333336,0.35000920964991283
울쎄라,Middle,m,2022,17.084556250000002,47.66425041666667,0.35843543327865024
울쎄라,Middle,m,2023,33.77596,101.03087729166666,0.33431324071839913
울쎄라,Middle,m,2024,42.58758875,114.93124222222221,0.3705484072612381
울쎄라,Middle,m,2025,66.66332166666668,178.02945409722224,0.37445108173090114
울쎄라,Traditional,all,2016,14.154390208333332,43.699881319444444,0.32389996908378965
울쎄라,Traditional,all,2017,5.849079375,30.449695763888887,0.19208991184524676
울쎄라,Traditional,all,2018,6.165722083333333,33.91586263888889,0.18179464131522755
울쎄라,Traditional,all,2019,7.6325385416666665,44.07375659722222,0.17317649165734406
울쎄라,Traditional,all,2020,9.4857225,45.0060175,0.21076564928234318
울쎄라,Traditional,all,2021,12.239555833333334,53.292401805555556,0.22966793423931217
울쎄라,Traditional,all,2022,23.99646229166667,81.67586368055555,0.2938011452871783
울쎄라,Traditional,all,2023,39.95198333333334,144.17063375,0.2771159583206961
울쎄라,Traditional,all,2024,51.255991875,168.7003432638889,0.30382861636993236
울쎄라,Traditional,all,2025,68.50184166666666,201.55731694444444,0.3398628375547782
울쎄라,Traditional,f,2016,10.714516041666668,37.28076895833333,0.2874006180945917
울쎄라,Traditional,f,2017,4.497948958333334,30.008807430555557,0.1498876277820169
울쎄라,Traditional,f,2018,5.219838333333333,33.11380194444445,0.15763331380947251
울쎄라,Traditional,f,2019,6.673928958333334,45.01616229166666,0.14825628437830657
울쎄라,Traditional,f,2020,8.767901041666667,44.82508006944444,0.19560257400730027
울쎄라,Traditional,f,2021,11.459480833333332,53.386079027777775,0.2146529777429571
울쎄라,Traditional,f,2022,23.495333958333333,82.14681409722222,0.28601637466458757
울쎄라,Traditional,f,2023,39.06819229166667,139.89018368055554,0.27927758234187716
울쎄라,Traditional,f,2024,50.16054729166667,164.9981590972222,0.3040067087179467
울쎄라,Traditional,f,2025,64.23429312500001,185.6202817361111,0.3460521260080799
울쎄라,Traditional,m,2016,22.749978125,50.38351118055556,0.4515361790382697
울쎄라,Traditional,m,2017,8.983610625,20.720061041666668,0.43357066405038847
울쎄라,Traditional,m,2018,8.126665833333334,23.769540555555555,0.34189410663362285
울쎄라,Traditional,m,2019,9.161051875,25.345684513888887,0.36144424783556117
울쎄라,Traditional,m,2020,9.438793333333333,28.245282916666667,0.33417237707198866
울쎄라,Traditional,m,2021,11.524957916666667,32.588100833333336,0.3536554024921315
울쎄라,Traditional,m,2022,17.732407499999997,47.66425041666667,0.3720274072284485
울쎄라,Traditional,m,2023,29.874938125,101.03087729166666,0.2957010661082736
울쎄라,Traditional,m,2024,38.15750375,114.93124222222221,0.33200288287341034
울쎄라,Traditional,m,2025,64.27285854166666,178.02945409722224,0.36102373546889116
울쎄라,Young,all,2016,12.897285277777778,43.699881319444444,0.2951331877425277
울쎄라,Young,all,2017,12.701798888888888,30.449695763888887,0.4171404202978045
울쎄라,Young,all,2018,13.627521388888889,33.91586263888889,0.40180376757580055
울쎄라,Young,all,2019,20.160033055555555,44.07375659722222,0.45741580958919564
울쎄라,Young,all,2020,17.0179625,45.0060175,0.37812638054455716
울쎄라,Young,all,2021,19.350135555555557,53.292401805555556,0.3630937037920924
울쎄라,Young,all,2022,24.434881388888886,81.67586368055555,0.2991689378940239
울쎄라,Young,all,2023,51.369535000000006,144.17063375,0.3563106692662368
울쎄라,Young,all,2024,54.56418472222222,168.7003432638889,0.323438492575385
울쎄라,Young,all,2025,62.48542194444445,201.55731694444444,0.3100131659406213
울쎄라,Young,f,2016,12.0102,37.28076895833333,0.32215537220874224
울쎄라,Young,f,2017,13.828357222222223,30.008807430555557,0.4608099556846074
울쎄라,Young,f,2018,14.316313611111111,33.11380194444445,0.4323367529687415
울쎄라,Young,f,2019,22.109803333333332,45.01616229166666,0.4911525596091578
울쎄라,Young,f,2020,17.692802777777775,44.82508006944444,0.3947076670106896
울쎄라,Young,f,2021,20.232154444444443,53.386079027777775,0.37897809340740823
울쎄라,Young,f,2022,25.216480555555552,82.14681409722222,0.3069684543786616
울쎄라,Young,f,2023,49.69143722222222,139.89018368055554,0.3552174706961174
울쎄라,Young,f,2024,54.56442555555555,164.9981590972222,0.3306971777994471
울쎄라,Young,f,2025,59.41204444444444,185.6202817361111,0.3200730215942036
울쎄라,Young,m,2016,10.676323888888888,50.38351118055556,0.21190114858468195
울쎄라,Young,m,2017,4.861623333333333,20.720061041666668,0.23463363952243824
울쎄라,Young,m,2018,6.6073088888888885,23.769540555555555,0.27797377376503773
울쎄라,Young,m,2019,7.725976388888889,25.345684513888887,0.3048241362215024
울쎄라,Young,m,2020,8.779935833333333,28.245282916666667,0.3108460927524491
울쎄라,Young,m,2021,9.6570075,32.588100833333336,0.2963353878579556
울쎄라,Young,m,2022,12.847286666666667,47.66425041666667,0.26953715949290125
울쎄라,Young,m,2023,37.379979166666665,101.03087729166666,0.36998569317332736
울쎄라,Young,m,2024,34.18614972222222,114.93124222222221,0.29744870986535155
울쎄라,Young,m,2025,47.09327388888889,178.02945409722224,0.26452518280020765
인모드,Middle,all,2016,0.016455714285714285,0.11482838095238095,0.1433070304504113
인모드,Middle,all,2017,0.317405,0.575089861111111,0.5519224411064262
인모드,Middle,all,2018,0.8899079166666667,1.9025277777777778,0.46775028835905447
인모드,Middle,all,2019,2.485390833333333,7.483822638888888,0.3321017818378357
인모드,Middle,all,2020,16.38860625,42.38992069444444,0.38661563837622054
인모드,Middle,all,2021,51.21964416666666,147.4477804861111,0.3473748061707264
인모드,Middle,all,2022,66.28287833333333,196.7930651388889,0.33681511229348177
인모드,Middle,all,2023,75.50918666666666,228.52639083333332,0.3304177972238502
인모드,Middle,all,2024,49.701444583333334,154.00356451388888,0.3227291831862177
인모드,Middle,all,2025,35.71273208333333,112.52816513888888,0.3173670524108749
인모드,Middle,f,2016,0.01927125,0.16015958333333333,0.12032530054659026
인모드,Middle,f,2017,0.23063083333333334,0.4941490277777778,0.466723236045806
인모드,Middle,f,2018,0.8225466666666666,1.850263263888889,0.44455655728571053
인모드,Middle,f,2019,2.3710991666666668,7.5642201388888894,0.31346247506421177
인모드,Middle,f,2020,16.774837916666666,44.36467569444444,0.37811248823728677
인모드,Middle,f,2021,52.5497575,152.40509444444444,0.3448031556396281
인모드,Middle,f,2022,64.97829291666666,192.61397493055554,0.3373498363246682
인모드,Middle,f,2023,73.15167875,223.06344902777778,0.32794112647693585
인모드,Middle,f,2024,47.549350833333335,149.13817111111112,0.318827503911846
인모드,Middle,f,2025,34.67662583333333,111.79997576388888,0.3101666668208152
인모드,Middle,m,2016,0.05364599999999999,0.3118525,0.17202363296750867
인모드,Middle,m,2017,0.6967620833333333,1.1416592424242424,0.6103065235593437
인모드,Middle,m,2018,1.1258333333333332,2.0422746527777775,0.5512644108871662
인모드,Middle,m,2019,2.79117125,6.380477083333333,0.43745494475498015
인모드,Middle,m,2020,13.635432916666666,30.100047569444445,0.4530036999180176
인모드,Middle,m,2021,41.45194333333333,108.6156604861111,0.38163873559129974
인모드,Middle,m,2022,66.40511583333334,181.26056354166667,0.3663517013068796
인모드,Middle,m,2023,78.35781666666666,213.21073715277777,0.367513464439264
인모드,Middle,m,2024,54.36150916666667,148.42413687500002,0.3662578763213486
인모드,Middle,m,2025,36.5546275,97.72322180555555,0.37406285655148014
인모드,Traditional,all,2016,0.07868599999999999,0.11482838095238095,0.6852487107053341
인모드,Traditional,all,2017,0.14125513888888888,0.575089861111111,0.24562272514416228
인모드,Traditional,all,2018,0.46098236111111107,1.9025277777777778,0.24229993721802862
인모드,Traditional,all,2019,2.02668625,7.483822638888888,0.2708089632520873
인모드,Traditional,all,2020,10.7742225,42.38992069444444,0.2541694422516826
인모드,Traditional,all,2021,40.20497354166667,147.4477804861111,0.2726726262621077
인모드,Traditional,all,2022,64.63404791666666,196.7930651388889,0.328436613714261
인모드,Traditional,all,2023,78.609305,228.52639083333332,0.3439834879172909
인모드,Traditional,all,2024,54.57868270833333,154.00356451388888,0.35439882758954666
인모드,Traditional,all,2025,39.73175333333334,112.52816513888888,0.3530827440782854
인모드,Traditional,f,2016,0.11581666666666666,0.16015958333333333,0.7231329169083961
인모드,Traditional,f,2017,0.1337773611111111,0.4941490277777778,0.2707227042674092
인모드,Traditional,f,2018,0.41134465277777776,1.850263263888889,0.2223168242086871
인모드,Traditional,f,2019,1.7910470833333332,7.5642201388888894,0.2367788153236403
인모드,Traditional,f,2020,10.288715,44.36467569444444,0.23191232301261705
인모드,Traditional,f,2021,37.597183333333334,152.40509444444444,0.24669243157772833
인모드,Traditional,f,2022,57.937758958333326,192.61397493055554,0.30079727589455557
인모드,Traditional,f,2023,77.2512775,223.06344902777778,0.3463197482003428
인모드,Traditional,f,2024,53.79952666666667,149.13817111111112,0.36073612989785747
인모드,Traditional,f,2025,40.277331875,111.79997576388888,0.36026243833953925
인모드,Traditional,m,2016,0.22063249999999998,0.3118525,0.7074899191124009
인모드,Traditional,m,2017,0.3635450757575758,1.1416592424242424,0.31843571378234575
인모드,Traditional,m,2018,0.6117296527777777,2.0422746527777775,0.29953348926195617
인모드,Traditional,m,2019,2.2431516666666664,6.380477083333333,0.3515648810221545
인모드,Traditional,m,2020,8.924552708333334,30.100047569444445,0.2964962991418307
인모드,Traditional,m,2021,34.96872604166666,108.6156604861111,0.32194920958141376
인모드,Traditional,m,2022,64.54446354166667,181.26056354166667,0.3560866317555596
인모드,Traditional,m,2023,56.499736041666665,213.21073715277777,0.2649947971484257
인모드,Traditional,m,2024,39.02553854166667,148.42413687500002,0.2629325618011391
인모드,Traditional,m,2025,24.46870125,97.72322180555555,0.250387787036806
인모드,Young,all,2016,0.01968666666666667,0.11482838095238095,0.17144425884425454
인모드,Young,all,2017,0.11642972222222221,0.575089861111111,0.20245483374941164
인모드,Young,all,2018,0.5516375,1.9025277777777778,0.28994977442291686
인모드,Young,all,2019,2.971745555555555,7.483822638888888,0.397089254910077
인모드,Young,all,2020,15.227091944444444,42.38992069444444,0.35921491937209693
인모드,Young,all,2021,56.02316277777778,147.4477804861111,0.37995256756716594
인모드,Young,all,2022,65.87613888888889,196.7930651388889,0.33474827399225715
인모드,Young,all,2023,74.40789916666667,228.52639083333332,0.325598714858859
인모드,Young,all,2024,49.72343722222222,154.00356451388888,0.32287198922423577
인모드,Young,all,2025,37.08367972222222,112.52816513888888,0.3295502035108398
인모드,Young,f,2016,0.025071666666666666,0.16015958333333333,0.1565417825450137
인모드,Young,f,2017,0.12974083333333333,0.4941490277777778,0.26255405968678475
인모드,Young,f,2018,0.6163719444444444,1.850263263888889,0.33312661850560227
인모드,Young,f,2019,3.4020738888888893,7.5642201388888894,0.4497587096121479
인모드,Young,f,2020,17.301122777777778,44.36467569444444,0.38997518875009624
인모드,Young,f,2021,62.25815361111111,152.40509444444444,0.4085044127826436
인모드,Young,f,2022,69.69792305555556,192.61397493055554,0.36185288778077623
인모드,Young,f,2023,72.66049277777778,223.06344902777778,0.32573912532272137
인모드,Young,f,2024,47.78929361111111,149.13817111111112,0.3204363661902966
인모드,Young,f,2025,36.846018055555554,111.79997576388888,0.32957089483964563
인모드,Young,m,2016,0.037574,0.3118525,0.12048644792009044
인모드,Young,m,2017,0.08135208333333334,1.1416592424242424,0.07125776265831059
인모드,Young,m,2018,0.30471166666666666,2.0422746527777775,0.14920209985087776
인모드,Young,m,2019,1.3461541666666665,6.380477083333333,0.21098017422286539
인모드,Young,m,2020,7.540061944444445,30.100047569444445,0.25050000094015173
인모드,Young,m,2021,32.19499111111111,108.6156604861111,0.2964120548272866
인모드,Young,m,2022,50.310984166666664,181.26056354166667,0.27756166693756085
인모드,Young,m,2023,78.35318444444444,213.21073715277777,0.3674917384123102
인모드,Young,m,2024,55.03708916666667,148.42413687500002,0.37080956187751224
인모드,Young,m,2025,36.699893055555556,97.72322180555555,0.37554935641171394
